name,address,road_address,lng,lat,tel,img,washer_cnt,dryer_cnt,id
크린토피아 코인워시 관악드림타운점,서울 관악구 봉천동 480-3,서울 관악구 은천로25길 69,126.9484297,37.4889503,02-874-8882,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%301Foriginal,8,3,13077267
크린토피아 코인워시 봉천중앙시장점,서울 관악구 봉천동 32-2,서울 관악구 관악로 211,126.9541182,37.48371148,02-579-9111,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%302Foriginal,8,6,1053531663
워시엔조이 신림점,서울 관악구 신림동 1554-19,서울 관악구 신림로23길 65,126.9345626,37.46803101,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%303Foriginal,9,6,1983676483
더런드리 봉천점,서울 관악구 봉천동 877-1,서울 관악구 관악로15길 39,126.950118,37.48031756,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%304Foriginal,6,6,1700150538
화이트365 봉천점,서울 관악구 봉천동 896-28,서울 관악구 남부순환로214길 40,126.9473053,37.47996314,010-5190-3650,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%305Foriginal,4,4,790037010
워시엔조이 관악청룡점,서울 관악구 봉천동 895-15,서울 관악구 청룡3길 1,126.9462826,37.48086369,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%306Foriginal,6,4,953042479
크린토피아 코인워시 서초서울고점,서울 서초구 서초동 1510-15,서울 서초구 반포대로21길 27,127.0084577,37.48735556,02-2055-1718,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%307Foriginal,5,4,1000167578
크린토피아 코인워시 서울교대점,서울 서초구 서초동 1668-11,서울 서초구 서초대로60길 34,127.0187351,37.49348853,02-577-7871,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%308Foriginal,5,5,22167454
크린토피아 코인워시 반포언구비점,서울 서초구 반포동 732-29,서울 서초구 강남대로83길 64-2,127.0206967,37.50484088,02-549-8259,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%309Foriginal,3,4,14586516
크린토피아 코인워시 서초푸르지오써밋점,서울 서초구 서초동 1311-7,서울 서초구 서운로 207,127.0217544,37.50151778,02-533-3346,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%310Foriginal,9,6,296901970
크린토피아 코인워시 잠원본점,서울 서초구 잠원동 35-33,서울 서초구 신반포로45길 32,127.0185451,37.5118943,02-547-8253,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%311Foriginal,8,3,23752593
워시엔조이 서초효성점,서울 서초구 서초동 1337-6,서울 서초구 강남대로51길 10,127.0292958,37.49125549,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%312Foriginal,6,4,1891156009
크린토피아 코인워시 양재점,서울 서초구 양재동 17-21,서울 서초구 강남대로30길 28,127.0388539,37.48200118,02-577-0406,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%313Foriginal,6,6,14808643
크린토피아 코인워시 양재2동점,서울 서초구 양재동 341,서울 서초구 강남대로8길 70,127.0442589,37.46966626,02-576-0907,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%314Foriginal,3,6,13077507
크린토피아 코인워시 반포미도점,서울 서초구 반포동 49-11,서울 서초구 서초중앙로31길 14-13,127.010445,37.50065436,02-594-8285,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%315Foriginal,5,4,225163507
크린토피아 코인워시 방배롯데캐슬점,서울 서초구 방배동 457-33,서울 서초구 청두곶9길 22,126.9841262,37.48113433,02-582-5977,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%316Foriginal,5,5,21743663
화이트365 양재점,서울 서초구 양재동 361,서울 서초구 강남대로6길 88,127.0452308,37.46907843,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%317Foriginal,7,3,1298817578
워시엔조이 양재역점,서울 서초구 양재동 17-42,서울 서초구 강남대로30길 40,127.0394092,37.48221003,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%318Foriginal,9,4,419698988
크린토피아 코인워시 방배1동점,서울 서초구 방배동 937-8,서울 서초구 서초대로22길 17,126.9928585,37.48652321,02-582-2879,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%319Foriginal,7,5,2077033142
크린토피아 코인워시 서초상문고점,서울 서초구 서초동 1487-132,서울 서초구 명달로 32,127.0057254,37.48048292,02-525-0433,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%320Foriginal,10,4,19706636
크린토피아 코인워시 서초GS자이점,서울 서초구 서초동 1442-1,서울 서초구 서초중앙로2길 84,127.0211572,37.48539707,02-523-3636,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%321Foriginal,9,6,13077513
크린토피아 코인워시 강남언주역점,서울 강남구 논현동 193-41,서울 강남구 봉은사로25길 13,127.0322837,37.50791251,02-512-4561,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%322Foriginal,3,6,1366285398
크린토피아 코인워시 역삼역점,서울 강남구 역삼동 747,서울 강남구 역삼로19길 14,127.0374489,37.49619431,02-566-8285,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%323Foriginal,10,3,19099441
화이트365 강남점,서울 강남구 논현동 107-43,서울 강남구 학동로43길 33,127.0376929,37.5183121,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%324Foriginal,6,4,1599906123
크린토피아 코인워시 역삼언주로점,서울 강남구 역삼동 774-35,서울 강남구 언주로71길 17,127.0436735,37.49710039,02-555-0640,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%325Foriginal,10,6,17721451
크린토피아 코인워시 선릉역점,서울 강남구 역삼동 697-8,서울 강남구 테헤란로53길 23,127.0463024,37.50568056,02-567-1990,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%326Foriginal,5,3,17722176
워시엔조이 청담점,서울 강남구 청담동 13-40,서울 강남구 도산대로72길 33,127.0457243,37.52214574,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%327Foriginal,10,5,1713367241
워시엔조이 역삼2호점,서울 강남구 역삼동 750-26,서울 강남구 역삼로11길 13-4,127.0348746,37.4952112,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%328Foriginal,10,3,27281224
워시엔조이 선릉역점,서울 강남구 역삼동 704-3,서울 강남구 테헤란로43길 30,127.0442618,37.50515876,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%329Foriginal,6,4,836518526
화이트365 대치점,서울 강남구 대치동 906-12,서울 강남구 선릉로76길 34,127.0533888,37.50206995,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%330Foriginal,6,4,361794277
크린업24 강남역삼점,서울 강남구 역삼동 825-24,서울 강남구 강남대로84길 15,127.0298138,37.49699027,02-596-8826,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%331Foriginal,7,5,781754195
워시엔조이 강남논현점,서울 강남구 논현동 122-24,서울 강남구 강남대로128길 21,127.023933,37.51029495,02-3443-8280,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%332Foriginal,3,6,21914011
크린토피아 코인워시365 역삼1동점,서울 강남구 역삼동 690-3,서울 강남구 봉은사로44길 43,127.0415573,37.50665181,02-6959-5671,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%333Foriginal,3,4,27234096
크린토피아 코인워시365 청담경원점,서울 강남구 청담동 5,서울 강남구 도산대로 446,127.0450646,37.523593,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%334Foriginal,10,3,1413718796
워시엔조이 강남일원점,서울 강남구 일원동 627-10,서울 강남구 일원로3길 65,127.0849404,37.49296212,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%335Foriginal,6,3,555573818
워시테리아 역삼점,서울 강남구 역삼동 789-6,서울 강남구 역삼로 152,127.0359464,37.49467388,1577-8394,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%336Foriginal,5,4,1628725024
크린토피아 코인워시 송파방이2동점,서울 송파구 방이동 106-2,서울 송파구 오금로17길 20,127.1122848,37.51237579,02-425-6114,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%337Foriginal,10,3,21089710
크린토피아 코인워시 송파방이시장점,서울 송파구 방이동 111-10,서울 송파구 오금로19길 17,127.1139662,37.51123891,02-417-0250,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%338Foriginal,10,5,17722224
크린토피아 코인워시 잠실잠전초교점,서울 송파구 잠실동 238-18,서울 송파구 삼전로9길 21,127.0871319,37.50660897,02-420-8353,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%339Foriginal,6,5,19209080
화이트365 방이점,서울 송파구 방이동 49-4,서울 송파구 오금로11길 55-8,127.113683,37.51545948,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%340Foriginal,3,6,1810674886
워시엔조이 송파방이점,서울 송파구 방이동 164-8,서울 송파구 위례성대로12길 14,127.1221029,37.51251381,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%341Foriginal,8,3,243324203
크린토피아 코인워시 송파가락동점,서울 송파구 가락동 19-9,서울 송파구 오금로36길 28-1,127.1239133,37.50132325,02-3012-7001,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%342Foriginal,7,5,1680211582
크린토피아 코인워시 문정엠스테이트점,서울 송파구 문정동 337-1,서울 송파구 법원로 114,127.1210368,37.48553519,02-2283-1238,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%343Foriginal,7,4,87047163
크린토피아 코인워시 송파1동점,서울 송파구 송파동 112-14,서울 송파구 백제고분로42길 15,127.1102611,37.50526697,02-415-9042,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%344Foriginal,7,4,25985299
화이트365 잠실점,서울 송파구 잠실동 218,서울 송파구 석촌호수로12길 43,127.0817956,37.50840398,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%345Foriginal,9,3,1168946692
크린토피아 코인워시 문정로데오점,서울 송파구 문정동 28-17,서울 송파구 송이로28길 20,127.125476,37.4896824,02-409-0832,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%346Foriginal,9,5,16059481
크린토피아 코인워시 잠실본동점,서울 송파구 잠실동 312-18,서울 송파구 백제고분로12길 7,127.0810776,37.50545639,02-420-7028,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%347Foriginal,8,4,26633919
화이트365 석촌점,서울 송파구 석촌동 163-13,서울 송파구 백제고분로39길 29-5,127.1033878,37.50666884,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%348Foriginal,8,4,1536123162
크린토피아 코인워시 송파삼전호수점,서울 송파구 삼전동 113-8,서울 송파구 백제고분로31길 31,127.0955134,37.50550326,02-421-8842,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%349Foriginal,5,3,20458488
더런드리 송파잠실점,서울 송파구 잠실동 339-2,서울 송파구 백제고분로20길 13-8,127.086228,37.50340565,010-8236-8599,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%350Foriginal,3,5,1337544148
크린토피아 코인워시 송파마천공원점,서울 송파구 마천동 19-14,서울 송파구 마천로33길 11-14,127.1446483,37.50111768,02-430-1430,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%351Foriginal,4,3,20950762
크린토피아 코인워시 강동고덕그라시움점,서울 강동구 고덕동 187-3,서울 강동구 고덕로83길 52,127.1687457,37.5593444,02-3013-5353,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%352Foriginal,10,3,1469918255
크린토피아 코인워시 강동둔촌역점,서울 강동구 성내동 427-51,서울 강동구 풍성로54길 41,127.1333684,37.52772496,02-488-8285,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%353Foriginal,9,3,27304916
화이트365 강동역점,서울 강동구 천호동 165-6,서울 강동구 진황도로 45-1,127.1321787,37.53821755,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%354Foriginal,4,3,2094419662
화이트365 길동점,서울 강동구 길동 390-26,서울 강동구 진황도로47길 51,127.1403501,37.53696114,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%355Foriginal,9,5,2028757322
워시테리아 천호점,서울 강동구 천호동 427-4,서울 강동구 구천면로24길 20-31,127.1250104,37.54002645,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%356Foriginal,7,3,770686710
크린토피아 코인워시 강동구청점,서울 강동구 성내동 542-5,서울 강동구 성내로 73,127.1281145,37.5276623,02-482-6176,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%357Foriginal,8,5,13077252
워시엔조이 천호점,서울 강동구 천호동 311-23,서울 강동구 천중로15길 48,127.1283561,37.54719211,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%358Foriginal,8,6,468232630
화이트365 성내점,서울 강동구 성내동 430-18,서울 강동구 양재대로89길 23,127.1341356,37.52658883,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%359Foriginal,6,5,2028727281
워시엔조이 강동점,서울 강동구 성내동 595,서울 강동구 올림픽로 572,127.1218187,37.53255239,010-4826-8424,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%360Foriginal,6,6,620192562
워시테리아 길동점,서울 강동구 길동 123-2,서울 강동구 천호대로199길 25,127.1478735,37.53775204,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%361Foriginal,10,4,910896000
워시테리아 상일점,서울 강동구 상일동 292-5,서울 강동구 천호대로219길 36,127.1704434,37.54743799,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%362Foriginal,10,6,2056031861
화이트365 암사동점,서울 강동구 암사동 475-1,서울 강동구 암사길 60-1,127.136227,37.55185046,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%363Foriginal,6,4,1955145580
화이트365 천호점,서울 강동구 천호동 321-74,서울 강동구 올림픽로89길 27-30,127.1238607,37.54681489,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%364Foriginal,4,6,1615360435
워시엔조이 굽은다리역점,서울 강동구 길동 339-4,서울 강동구 천중로49길 32-17,127.1443782,37.54230732,010-2000-8978,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%365Foriginal,8,6,1639779013
워시엔조이 암사점,서울 강동구 암사동 451-16,서울 강동구 고덕로27길 7,127.1375235,37.55533402,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%366Foriginal,9,5,91292731
